30,13.33,75,5.6264,0.66954,8.9272,3,32,1,0
60,6.66,44,6.6066,0.78619,17.868,3,32,1,0
6,66.66,316,4.7405,0.56412,1.7852,2,32,1,0
12,33.33,171,5.1305,0.61053,3.5704,2,32,1,0
30,13.33,85,6.3766,0.75881,8.9272,2,32,1,0
60,6.66,43,6.4565,0.76832,17.868,2,32,1,0
6,66.66,56,0.84008,0.09997,1.7852,12,32,0,1
12,33.33,19,0.57006,0.067837,3.5704,12,32,0,1
30,13.33,11,0.82521,0.0982,8.9272,12,32,0,1
60,6.66,9,1.3514,0.16081,17.868,12,32,0,1
6,66.66,127,1.9052,0.22672,1.7852,11,32,0,1
12,33.33,71,2.1302,0.2535,3.5704,11,32,0,1
30,13.33,43,3.2258,0.38387,8.9272,11,32,0,1
60,6.66,21,3.1532,0.37523,17.868,11,32,0,1
6,66.66,380,5.7006,0.67837,1.7852,10,32,0,1
12,33.33,205,6.1506,0.73192,3.5704,10,32,0,1
30,13.33,100,7.5019,0.89272,8.9272,10,32,0,1
60,6.66,51,7.6577,0.91126,17.868,10,32,0,1
6,66.66,724,10.861,1.2925,1.7852,9,32,0,1
12,33.33,396,11.881,1.4139,3.5704,9,32,0,1
30,13.33,166,12.453,1.4819,8.9272,9,32,0,1
60,6.66,97,14.565,1.7332,17.868,9,32,0,1
6,66.66,925,13.876,1.6513,1.7852,8,32,0,1
12,33.33,489,14.671,1.7459,3.5704,8,32,0,1
30,13.33,210,15.754,1.8747,8.9272,8,32,0,1
60,6.66,118,17.718,2.1084,17.868,8,32,0,1
6,66.66,1058,15.872,1.8887,1.7852,7,32,0,1
12,33.33,567,17.012,2.0244,3.5704,7,32,0,1
30,13.33,252,18.905,2.2497,8.9272,7,32,0,1
60,6.66,135,20.27,2.4122,17.868,7,32,0,1
6,66.66,1496,22.442,2.6706,1.7852,6,32,0,1
12,33.33,821,24.632,2.9313,3.5704,6,32,0,1
30,13.33,352,26.407,3.1424,8.9272,6,32,0,1
60,6.66,202,30.33,3.6093,17.868,6,32,0,1
6,66.66,1630,24.452,2.9098,1.7852,5,32,0,1
12,33.33,883,26.493,3.1526,3.5704,5,32,0,1
30,13.33,390,29.257,3.4816,8.9272,5,32,0,1
60,6.66,220,33.033,3.9309,17.868,5,32,0,1
6,66.66,1723,25.848,3.0759,1.7852,4,32,0,1
12,33.33,929,27.873,3.3169,3.5704,4,32,0,1
30,13.33,405,30.383,3.6155,8.9272,4,32,0,1
60,6.66,230,34.535,4.1096,17.868,4,32,0,1
6,66.66,1871,28.068,3.3401,1.7852,3,32,0,1
12,33.33,992,29.763,3.5418,3.5704,3,32,0,1
30,13.33,455,34.134,4.0619,8.9272,3,32,0,1
60,6.66,246,36.937,4.3955,17.868,3,32,0,1
6,66.66,744,11.161,1.3282,1.7852,2,32,0,1
12,33.33,394,11.821,1.4067,3.5704,2,32,0,1
30,13.33,180,13.503,1.6069,8.9272,2,32,0,1
60,6.66,98,14.715,1.7511,17.868,2,32,0,1
6,66.66,304,4.5605,0.54269,1.7852,12,40,1,0
